user_id,artist_name,spendings,spotify_id,tag_id,genre
373197,engeezo,24.54232143382448,3EhLaFxXQijaAcWcoEGWJC,884,disco
373197,engeezo,24.54232143382448,3EhLaFxXQijaAcWcoEGWJC,593,metal
373197,engeezo,24.54232143382448,3EhLaFxXQijaAcWcoEGWJC,601,reggae
151254,leo nocta,73.39975645720716,4H0FJ8Io1BsKHgfrHM9QUk,727,funk
151254,leo nocta,73.39975645720716,4H0FJ8Io1BsKHgfrHM9QUk,601,reggae
151254,leo nocta,73.39975645720716,4H0FJ8Io1BsKHgfrHM9QUk,785,soul
248100,mc th13,0.4460266572283933,3UTdpjTXgREzxL9TL2PlX7,709,trap
248100,mc th13,0.4460266572283933,3UTdpjTXgREzxL9TL2PlX7,884,disco
248100,mc th13,0.4460266572283933,3UTdpjTXgREzxL9TL2PlX7,785,soul
28018,credence,65.12705707356189,1bW4Gl2BPaX3U8ETlH6xhz,884,disco
28018,credence,65.12705707356189,1bW4Gl2BPaX3U8ETlH6xhz,593,metal
28020,n2blü,50.3508339714419,52lnRSOky6xwaYY2RRLGR8,884,disco
28020,n2blü,50.3508339714419,52lnRSOky6xwaYY2RRLGR8,900,rock
28020,n2blü,50.3508339714419,52lnRSOky6xwaYY2RRLGR8,531,electronic_music
387083,nblm,28.171977416486616,4QWxRn0SENVc9Vdgc0fJgK,531,electronic_music
387083,nblm,28.171977416486616,4QWxRn0SENVc9Vdgc0fJgK,601,reggae
387083,nblm,28.171977416486616,4QWxRn0SENVc9Vdgc0fJgK,709,trap
28021,lando woods,0.9803930469393428,0R3rTan7ZS4Sue4yVyhpmU,727,funk
28021,lando woods,0.9803930469393428,0R3rTan7ZS4Sue4yVyhpmU,267,jazz
28033,joe bel,26.560768355987395,5werDIdMLXqkxDACmoy8El,267,jazz
28033,joe bel,26.560768355987395,5werDIdMLXqkxDACmoy8El,900,rock
28024,erdem gul,17.171650861104105,2Bo6maBI7ZN1GhBgL2G9wE,432,pop
28024,erdem gul,17.171650861104105,2Bo6maBI7ZN1GhBgL2G9wE,727,funk
28024,erdem gul,17.171650861104105,2Bo6maBI7ZN1GhBgL2G9wE,601,reggae
484592,ote mansion,32.972509270382055,3W0drveMSGfQmQNExNQqEd,785,soul
484592,ote mansion,32.972509270382055,3W0drveMSGfQmQNExNQqEd,531,electronic_music
484592,ote mansion,32.972509270382055,3W0drveMSGfQmQNExNQqEd,432,pop
424178,durev,92.115175863972,0YrsonkpYIfCfNG6sJ7Acm,432,pop
424178,durev,92.115175863972,0YrsonkpYIfCfNG6sJ7Acm,727,funk
424178,durev,92.115175863972,0YrsonkpYIfCfNG6sJ7Acm,785,soul
336042,gäze,87.71593072870486,4IfMble4NNfIEiHBN3G9ZT,884,disco
336042,gäze,87.71593072870486,4IfMble4NNfIEiHBN3G9ZT,709,trap
336042,gäze,87.71593072870486,4IfMble4NNfIEiHBN3G9ZT,593,metal
257417,stan lord,83.73362564645701,0olVJ8eebiAtiNnGnIgNjv,727,funk
257417,stan lord,83.73362564645701,0olVJ8eebiAtiNnGnIgNjv,593,metal
257417,stan lord,83.73362564645701,0olVJ8eebiAtiNnGnIgNjv,785,soul
15045,andy nagle,89.4587676519709,1pHwnnjxoe1Z2OvLDa9rax,531,electronic_music
15045,andy nagle,89.4587676519709,1pHwnnjxoe1Z2OvLDa9rax,709,trap
15045,andy nagle,89.4587676519709,1pHwnnjxoe1Z2OvLDa9rax,432,pop
118957,7rpent,99.27958487542855,35FHyGA7UOQjmXbNXvEkag,884,disco
118957,7rpent,99.27958487542855,35FHyGA7UOQjmXbNXvEkag,267,jazz
118957,7rpent,99.27958487542855,35FHyGA7UOQjmXbNXvEkag,145,hip_hop
345353,wouter en de draak,52.865739123442005,0zTU9GPCQUQ4QJQKnF9m2Q,709,trap
345353,wouter en de draak,52.865739123442005,0zTU9GPCQUQ4QJQKnF9m2Q,900,rock
345353,wouter en de draak,52.865739123442005,0zTU9GPCQUQ4QJQKnF9m2Q,145,hip_hop
387084,farnell newton,65.89180766084782,0dZXa7OgcOzv3tNUagbKb7,709,trap
387084,farnell newton,65.89180766084782,0dZXa7OgcOzv3tNUagbKb7,432,pop
387084,farnell newton,65.89180766084782,0dZXa7OgcOzv3tNUagbKb7,727,funk
410267,elektra-rtk,40.41119219493046,6JeqV1NnVgSIXMouD8IIa3,900,rock
410267,elektra-rtk,40.41119219493046,6JeqV1NnVgSIXMouD8IIa3,432,pop
410267,elektra-rtk,40.41119219493046,6JeqV1NnVgSIXMouD8IIa3,267,jazz
69765,n3na,80.13326714359073,4kFCCzVdhzXdi8utiuGSwh,727,funk
69765,n3na,80.13326714359073,4kFCCzVdhzXdi8utiuGSwh,145,hip_hop
69765,n3na,80.13326714359073,4kFCCzVdhzXdi8utiuGSwh,709,trap
188243,rebecca & fiona,57.41786588674122,4kAqX4WBKDxCuyykSu0WMt,709,trap
188243,rebecca & fiona,57.41786588674122,4kAqX4WBKDxCuyykSu0WMt,593,metal
188243,rebecca & fiona,57.41786588674122,4kAqX4WBKDxCuyykSu0WMt,601,reggae
285179,abess,97.3108118303338,2NsR2t944V6rIbD9D4YSur,727,funk
285179,abess,97.3108118303338,2NsR2t944V6rIbD9D4YSur,593,metal
285179,abess,97.3108118303338,2NsR2t944V6rIbD9D4YSur,601,reggae
363966,le double a,1.9451250916122764,7vnHTKPyQHXxrW1R4IgDnz,785,soul
363966,le double a,1.9451250916122764,7vnHTKPyQHXxrW1R4IgDnz,709,trap
363966,le double a,1.9451250916122764,7vnHTKPyQHXxrW1R4IgDnz,432,pop
312979,2d,24.26269535308956,0w6W1zcC20WKKJkvxLJJ3P,785,soul
312979,2d,24.26269535308956,0w6W1zcC20WKKJkvxLJJ3P,432,pop
312979,2d,24.26269535308956,0w6W1zcC20WKKJkvxLJJ3P,267,jazz
160541,menya 0z,15.19926359138969,4CotG8f9fNH1Tjy7q0WTs8,145,hip_hop
160541,menya 0z,15.19926359138969,4CotG8f9fNH1Tjy7q0WTs8,267,jazz
69766,rive gauche,29.92386879822514,56pzziB7T7NwbOa0WroW28,601,reggae
69766,rive gauche,29.92386879822514,56pzziB7T7NwbOa0WroW28,593,metal
69766,rive gauche,29.92386879822514,56pzziB7T7NwbOa0WroW28,900,rock
3005,ash red,99.97887446607412,0kyAj2avr0wLJAli3rnyjY,601,reggae
3005,ash red,99.97887446607412,0kyAj2avr0wLJAli3rnyjY,884,disco
363967,odweeyne,39.59240362759694,2LQ4IkAPV0eOMKYTEcac7w,900,rock
363967,odweeyne,39.59240362759694,2LQ4IkAPV0eOMKYTEcac7w,267,jazz
363967,odweeyne,39.59240362759694,2LQ4IkAPV0eOMKYTEcac7w,432,pop
275896,panther hollow,68.19975097116354,2LioqbNqzQ4Uc6Rm2Mm51O,432,pop
275896,panther hollow,68.19975097116354,2LioqbNqzQ4Uc6Rm2Mm51O,267,jazz
275896,panther hollow,68.19975097116354,2LioqbNqzQ4Uc6Rm2Mm51O,601,reggae
424179,cosmic batwota,22.61422109058422,68l669NzUI8hsO01iaatmo,593,metal
424179,cosmic batwota,22.61422109058422,68l669NzUI8hsO01iaatmo,785,soul
424179,cosmic batwota,22.61422109058422,68l669NzUI8hsO01iaatmo,709,trap
410268,2zer,27.48557069575227,69TId5uzfvwO2DkFfWM9sL,145,hip_hop
410268,2zer,27.48557069575227,69TId5uzfvwO2DkFfWM9sL,601,reggae
410268,2zer,27.48557069575227,69TId5uzfvwO2DkFfWM9sL,727,funk
336043,julia robert,92.72311414260464,2EyVzQKEoNoGCAWJYfoJRg,709,trap
336043,julia robert,92.72311414260464,2EyVzQKEoNoGCAWJYfoJRg,593,metal
336043,julia robert,92.72311414260464,2EyVzQKEoNoGCAWJYfoJRg,145,hip_hop
717,hook,2.77734138785235,685GMCCdWprcTF7lqYaY8T,900,rock
717,hook,2.77734138785235,685GMCCdWprcTF7lqYaY8T,145,hip_hop
474,kalibre,9.84593426757785,6ugB87XnwqEwHL5s6ovPAP,601,reggae
474,kalibre,9.84593426757785,6ugB87XnwqEwHL5s6ovPAP,884,disco
867,stk,76.52275246797811,1b3oSF0vamKHv0ZYnuR9tt,601,reggae
867,stk,76.52275246797811,1b3oSF0vamKHv0ZYnuR9tt,432,pop
867,stk,76.52275246797811,1b3oSF0vamKHv0ZYnuR9tt,785,soul
861,arthus fochi,39.6115860536754,34O5j4kXzwzwpusQApiRLA,601,reggae
861,arthus fochi,39.6115860536754,34O5j4kXzwzwpusQApiRLA,884,disco
876,hi2l,62.670591266325246,1AUywB3MopH2lf6qWzbKIz,601,reggae
876,hi2l,62.670591266325246,1AUywB3MopH2lf6qWzbKIz,145,hip_hop
876,hi2l,62.670591266325246,1AUywB3MopH2lf6qWzbKIz,267,jazz
363968,eliott jane,47.99914950929808,6suegTFQMsR67eSqFl1ViS,709,trap
363968,eliott jane,47.99914950929808,6suegTFQMsR67eSqFl1ViS,145,hip_hop
363968,eliott jane,47.99914950929808,6suegTFQMsR67eSqFl1ViS,601,reggae
288,pagliarini,49.16412519306479,6RcgyHyPmBjoafoBOCfIBK,884,disco
288,pagliarini,49.16412519306479,6RcgyHyPmBjoafoBOCfIBK,900,rock
288,pagliarini,49.16412519306479,6RcgyHyPmBjoafoBOCfIBK,593,metal
843,bast,47.40142873597185,6PNEvyRdQYM6puJH5VVynz,727,funk
843,bast,47.40142873597185,6PNEvyRdQYM6puJH5VVynz,601,reggae
843,bast,47.40142873597185,6PNEvyRdQYM6puJH5VVynz,267,jazz
606,michael ekow,37.00192243572601,0Y2iPaXDAG6bPRNJSo8h2r,531,electronic_music
606,michael ekow,37.00192243572601,0Y2iPaXDAG6bPRNJSo8h2r,785,soul
606,michael ekow,37.00192243572601,0Y2iPaXDAG6bPRNJSo8h2r,709,trap
282,hotel paradisio,15.96749877213719,2Xmu9dvAXnnCghphBUN2hZ,432,pop
282,hotel paradisio,15.96749877213719,2Xmu9dvAXnnCghphBUN2hZ,884,disco
282,hotel paradisio,15.96749877213719,2Xmu9dvAXnnCghphBUN2hZ,785,soul
781,fin,97.79141313692614,6nui7g90m8m7RWTdqMljnM,531,electronic_music
781,fin,97.79141313692614,6nui7g90m8m7RWTdqMljnM,709,trap
781,fin,97.79141313692614,6nui7g90m8m7RWTdqMljnM,267,jazz
751,mamguá,23.234786381603367,2Gft9gXTgTSLUqTlzBqMKd,145,hip_hop
751,mamguá,23.234786381603367,2Gft9gXTgTSLUqTlzBqMKd,884,disco
465,beyond charlie,9.62170098892572,3ASDNZT1AaVuC0bqu60oaY,531,electronic_music
465,beyond charlie,9.62170098892572,3ASDNZT1AaVuC0bqu60oaY,432,pop
465,beyond charlie,9.62170098892572,3ASDNZT1AaVuC0bqu60oaY,709,trap
704,pass'moi le celte,19.611462226201915,1ZO3ERcuqfnfgBuoamR7WG,727,funk
704,pass'moi le celte,19.611462226201915,1ZO3ERcuqfnfgBuoamR7WG,709,trap
704,pass'moi le celte,19.611462226201915,1ZO3ERcuqfnfgBuoamR7WG,145,hip_hop
142022,pink milk,47.06385142945047,46xl1c4CkOPMpJZZ4f4yHW,432,pop
142022,pink milk,47.06385142945047,46xl1c4CkOPMpJZZ4f4yHW,727,funk
142022,pink milk,47.06385142945047,46xl1c4CkOPMpJZZ4f4yHW,709,trap
612,shaka,40.09086790023334,43FpyHh0x1EX3z9kAi2huJ,145,hip_hop
612,shaka,40.09086790023334,43FpyHh0x1EX3z9kAi2huJ,601,reggae
612,shaka,40.09086790023334,43FpyHh0x1EX3z9kAi2huJ,593,metal
837,underlined passages,93.9175951123072,2aLng8qNF5Ylq9o5YCfbZ0,601,reggae
837,underlined passages,93.9175951123072,2aLng8qNF5Ylq9o5YCfbZ0,884,disco
837,underlined passages,93.9175951123072,2aLng8qNF5Ylq9o5YCfbZ0,900,rock
686,kanah athy,38.909210768292304,3znJOYi3CDM5ZQkbo6kmjd,531,electronic_music
686,kanah athy,38.909210768292304,3znJOYi3CDM5ZQkbo6kmjd,593,metal
686,kanah athy,38.909210768292304,3znJOYi3CDM5ZQkbo6kmjd,145,hip_hop
628,herr kaschke,18.235067655806493,3OOojNFDlThXjpGkztq9gT,884,disco
628,herr kaschke,18.235067655806493,3OOojNFDlThXjpGkztq9gT,267,jazz
628,herr kaschke,18.235067655806493,3OOojNFDlThXjpGkztq9gT,727,funk
782,yung kat,29.74252557805469,5uzjpTwJqK923a0PmgBqiA,727,funk
782,yung kat,29.74252557805469,5uzjpTwJqK923a0PmgBqiA,593,metal
782,yung kat,29.74252557805469,5uzjpTwJqK923a0PmgBqiA,785,soul
563,e-riser,25.4149759193998,2QPcjNUzkZmCl00HsWX1eG,145,hip_hop
563,e-riser,25.4149759193998,2QPcjNUzkZmCl00HsWX1eG,884,disco
563,e-riser,25.4149759193998,2QPcjNUzkZmCl00HsWX1eG,432,pop
854,raptyle,20.110334509232352,3s0G1IoTePxhBCvRSN5S1B,601,reggae
854,raptyle,20.110334509232352,3s0G1IoTePxhBCvRSN5S1B,709,trap
854,raptyle,20.110334509232352,3s0G1IoTePxhBCvRSN5S1B,432,pop
261,chromatic noise,14.64895264703021,0eFk1DJvyrZ6RCH68G37lp,785,soul
261,chromatic noise,14.64895264703021,0eFk1DJvyrZ6RCH68G37lp,432,pop
261,chromatic noise,14.64895264703021,0eFk1DJvyrZ6RCH68G37lp,267,jazz
928,dario della noce,60.05302502715843,5icKdCmMhNMYoAzVBAWt39,727,funk
928,dario della noce,60.05302502715843,5icKdCmMhNMYoAzVBAWt39,709,trap
928,dario della noce,60.05302502715843,5icKdCmMhNMYoAzVBAWt39,531,electronic_music
285181,off g,53.09563281140689,6DTpmzMa0Gz93kRKUo4JfQ,531,electronic_music
285181,off g,53.09563281140689,6DTpmzMa0Gz93kRKUo4JfQ,785,soul
285181,off g,53.09563281140689,6DTpmzMa0Gz93kRKUo4JfQ,709,trap
894,lasse macbeth,93.60258304138652,1kJ4sAP4TRrBPsBNLclW8o,601,reggae
894,lasse macbeth,93.60258304138652,1kJ4sAP4TRrBPsBNLclW8o,593,metal
894,lasse macbeth,93.60258304138652,1kJ4sAP4TRrBPsBNLclW8o,785,soul
774,alievski,55.741270557047365,6uz6yX6ZXG4XWprCf3ukx2,727,funk
774,alievski,55.741270557047365,6uz6yX6ZXG4XWprCf3ukx2,709,trap
640,dave blaxk,99.67861208653768,3xTFd57DOOD41Xn0qNhT7X,709,trap
640,dave blaxk,99.67861208653768,3xTFd57DOOD41Xn0qNhT7X,884,disco
640,dave blaxk,99.67861208653768,3xTFd57DOOD41Xn0qNhT7X,727,funk
247,millo,75.19492267739535,4nbklwOZ5lnv1otsaaDJZg,267,jazz
247,millo,75.19492267739535,4nbklwOZ5lnv1otsaaDJZg,727,funk
247,millo,75.19492267739535,4nbklwOZ5lnv1otsaaDJZg,884,disco
723,cheb angelo,64.92201049683986,5m5pLgyunNcgo3DGQSnvrR,785,soul
723,cheb angelo,64.92201049683986,5m5pLgyunNcgo3DGQSnvrR,884,disco
723,cheb angelo,64.92201049683986,5m5pLgyunNcgo3DGQSnvrR,709,trap
775,thomas geelens,22.456690615614928,6RSDm3xRPi6F5rsbYa9rJ1,145,hip_hop
775,thomas geelens,22.456690615614928,6RSDm3xRPi6F5rsbYa9rJ1,785,soul
775,thomas geelens,22.456690615614928,6RSDm3xRPi6F5rsbYa9rJ1,900,rock
643,lethvl optiks,92.41260929643448,7t0M7ltjlr99nBiMru9TVU,785,soul
643,lethvl optiks,92.41260929643448,7t0M7ltjlr99nBiMru9TVU,432,pop
643,lethvl optiks,92.41260929643448,7t0M7ltjlr99nBiMru9TVU,727,funk
373201,aurélie barbé,26.477808694372484,6YNPanuqa0uEGPOcjulX9X,593,metal
373201,aurélie barbé,26.477808694372484,6YNPanuqa0uEGPOcjulX9X,709,trap
363969,mala oreen,55.67016724013341,3XNsmj6fTgD932ToSJPDoT,531,electronic_music
363969,mala oreen,55.67016724013341,3XNsmj6fTgD932ToSJPDoT,900,rock
363969,mala oreen,55.67016724013341,3XNsmj6fTgD932ToSJPDoT,884,disco
1489,really khalil,58.05639133165528,2r2SHHinjGNPdUZBQifE5W,267,jazz
1489,really khalil,58.05639133165528,2r2SHHinjGNPdUZBQifE5W,145,hip_hop
1489,really khalil,58.05639133165528,2r2SHHinjGNPdUZBQifE5W,884,disco
927,st ghislain,50.08213691960912,40JrA79h9yMoD70O8wFc7S,785,soul
927,st ghislain,50.08213691960912,40JrA79h9yMoD70O8wFc7S,267,jazz
927,st ghislain,50.08213691960912,40JrA79h9yMoD70O8wFc7S,601,reggae
1852,abdul gmega,68.17983403629223,6iCteQsm9HfeV6IdMgWTEt,267,jazz
1852,abdul gmega,68.17983403629223,6iCteQsm9HfeV6IdMgWTEt,785,soul
1447,rafiction,20.050660535058583,0mMZil5shgW5AaNl02MwSo,785,soul
1447,rafiction,20.050660535058583,0mMZil5shgW5AaNl02MwSo,900,rock
179013,dave hillis,3.3179980307809886,45l4QOeHQcBhwI9KaSgwo6,884,disco
179013,dave hillis,3.3179980307809886,45l4QOeHQcBhwI9KaSgwo6,593,metal
179013,dave hillis,3.3179980307809886,45l4QOeHQcBhwI9KaSgwo6,727,funk
931,sorrene,40.0719371787594,5qO2baRd4LQJIHm7LMxfPo,709,trap
931,sorrene,40.0719371787594,5qO2baRd4LQJIHm7LMxfPo,531,electronic_music
931,sorrene,40.0719371787594,5qO2baRd4LQJIHm7LMxfPo,267,jazz
1138,fungi u.h.n.,61.75700714232541,1LwPcJFA20rb9tga9GpUUi,145,hip_hop
1138,fungi u.h.n.,61.75700714232541,1LwPcJFA20rb9tga9GpUUi,531,electronic_music
920,mr e.rockkstar expose,87.87806650609895,4BaoLYpdO3bcE8UepFJ8v8,884,disco
920,mr e.rockkstar expose,87.87806650609895,4BaoLYpdO3bcE8UepFJ8v8,432,pop
920,mr e.rockkstar expose,87.87806650609895,4BaoLYpdO3bcE8UepFJ8v8,709,trap
1340,aga,19.504828887611318,3GwtIP66LCQDVufjugiUMl,727,funk
1340,aga,19.504828887611318,3GwtIP66LCQDVufjugiUMl,900,rock
303726,elbi,71.86253166222556,416Vo0dyNBg0RnludatKGW,785,soul
303726,elbi,71.86253166222556,416Vo0dyNBg0RnludatKGW,145,hip_hop
303726,elbi,71.86253166222556,416Vo0dyNBg0RnludatKGW,531,electronic_music
1252,yorxe,52.856239996659816,2J7Mjhkj9a0Vj3HPiNRKnk,900,rock
1252,yorxe,52.856239996659816,2J7Mjhkj9a0Vj3HPiNRKnk,727,funk
1252,yorxe,52.856239996659816,2J7Mjhkj9a0Vj3HPiNRKnk,593,metal
1206,leezy,80.50049009170957,21tzu5zW8fBozV3LmvGg25,432,pop
1206,leezy,80.50049009170957,21tzu5zW8fBozV3LmvGg25,145,hip_hop
1206,leezy,80.50049009170957,21tzu5zW8fBozV3LmvGg25,727,funk
257419,usko,49.32337366107515,1UkciK597qLqhrWL8ceYeu,709,trap
257419,usko,49.32337366107515,1UkciK597qLqhrWL8ceYeu,601,reggae
1538,exil,54.84759103442576,6Q1Ps2F5LkdxLAM6S7KPpt,145,hip_hop
1538,exil,54.84759103442576,6Q1Ps2F5LkdxLAM6S7KPpt,884,disco
1538,exil,54.84759103442576,6Q1Ps2F5LkdxLAM6S7KPpt,267,jazz
947,i.lyel,51.435072820439245,0awah2F6l2LTnA6aq0BXar,884,disco
947,i.lyel,51.435072820439245,0awah2F6l2LTnA6aq0BXar,709,trap
461354,timmes,43.3915354368572,3XiGByuSI3s5MSbYtBOv7W,900,rock
461354,timmes,43.3915354368572,3XiGByuSI3s5MSbYtBOv7W,785,soul
461354,timmes,43.3915354368572,3XiGByuSI3s5MSbYtBOv7W,531,electronic_music
1164,kevin follet,50.00555389742001,1l5ZX99zKi6yUVXVYWDoCZ,785,soul
1164,kevin follet,50.00555389742001,1l5ZX99zKi6yUVXVYWDoCZ,601,reggae
1164,kevin follet,50.00555389742001,1l5ZX99zKi6yUVXVYWDoCZ,900,rock
1034,sacra-man,90.7598985182513,2hJJtdo9u3BD3wLDiS3Btr,145,hip_hop
1034,sacra-man,90.7598985182513,2hJJtdo9u3BD3wLDiS3Btr,601,reggae
1034,sacra-man,90.7598985182513,2hJJtdo9u3BD3wLDiS3Btr,267,jazz
336044,jbeat mix,97.9270411556508,4Oazx9AeTRNQlMismMqeeT,900,rock
336044,jbeat mix,97.9270411556508,4Oazx9AeTRNQlMismMqeeT,785,soul
336044,jbeat mix,97.9270411556508,4Oazx9AeTRNQlMismMqeeT,727,funk
1315,the smoking pistols,84.19259904101314,4T7Qy3mHdbOykEC4hu3t5o,432,pop
1315,the smoking pistols,84.19259904101314,4T7Qy3mHdbOykEC4hu3t5o,601,reggae
924,pitaya kush,55.38562679667764,6xXjN9YzdRX0ixShs9BHAv,785,soul
924,pitaya kush,55.38562679667764,6xXjN9YzdRX0ixShs9BHAv,267,jazz
924,pitaya kush,55.38562679667764,6xXjN9YzdRX0ixShs9BHAv,593,metal
1244,rony tired,76.79879090097795,4Uyc1gUVun2PXGfzLGghh7,884,disco
1244,rony tired,76.79879090097795,4Uyc1gUVun2PXGfzLGghh7,267,jazz
1510,leo raposo,20.4340249581458,22SXiagV6CCHlAtynDig5L,709,trap
1510,leo raposo,20.4340249581458,22SXiagV6CCHlAtynDig5L,531,electronic_music
1510,leo raposo,20.4340249581458,22SXiagV6CCHlAtynDig5L,601,reggae
1162,adamo,54.912369031141296,2eCMwB1jwDnGuK9YLOt2oq,900,rock
1162,adamo,54.912369031141296,2eCMwB1jwDnGuK9YLOt2oq,709,trap
1162,adamo,54.912369031141296,2eCMwB1jwDnGuK9YLOt2oq,727,funk
908,xzssar,84.42827071573474,0SUm9jfyUpKRH6dgYPud0q,145,hip_hop
908,xzssar,84.42827071573474,0SUm9jfyUpKRH6dgYPud0q,531,electronic_music
908,xzssar,84.42827071573474,0SUm9jfyUpKRH6dgYPud0q,884,disco
1259,terence blade,26.897079175706263,1Vtbn9CvB9fZUFCqiqkS6F,727,funk
1259,terence blade,26.897079175706263,1Vtbn9CvB9fZUFCqiqkS6F,145,hip_hop
1259,terence blade,26.897079175706263,1Vtbn9CvB9fZUFCqiqkS6F,432,pop
202021,vampires in saigon,44.92832610250774,3OepdLo5qyC4UUYsrRFdAM,709,trap
202021,vampires in saigon,44.92832610250774,3OepdLo5qyC4UUYsrRFdAM,531,electronic_music
202021,vampires in saigon,44.92832610250774,3OepdLo5qyC4UUYsrRFdAM,267,jazz
408,diwayne,55.30948603086504,6JYZyBEWfikrl7ZEa86c3v,884,disco
408,diwayne,55.30948603086504,6JYZyBEWfikrl7ZEa86c3v,785,soul
408,diwayne,55.30948603086504,6JYZyBEWfikrl7ZEa86c3v,900,rock
352,ara de la luna,16.58264044354725,4rRMk8pMRjwTi8tKHvuQ0b,601,reggae
352,ara de la luna,16.58264044354725,4rRMk8pMRjwTi8tKHvuQ0b,432,pop
352,ara de la luna,16.58264044354725,4rRMk8pMRjwTi8tKHvuQ0b,900,rock
151257,mauro masè,26.71083568134681,2UMAg0tkybTCcskEKaHTMw,531,electronic_music
151257,mauro masè,26.71083568134681,2UMAg0tkybTCcskEKaHTMw,709,trap
1284,potlatch,68.656566034938,4gLjewMzkKRnCZ6pPxoHbj,531,electronic_music
1284,potlatch,68.656566034938,4gLjewMzkKRnCZ6pPxoHbj,900,rock
1284,potlatch,68.656566034938,4gLjewMzkKRnCZ6pPxoHbj,785,soul
2078,maplewood,34.41379666835841,7GVIYJUk6kWmr4XHVAY2Rd,727,funk
2078,maplewood,34.41379666835841,7GVIYJUk6kWmr4XHVAY2Rd,531,electronic_music
2078,maplewood,34.41379666835841,7GVIYJUk6kWmr4XHVAY2Rd,432,pop
1661,lehmanns brothers,58.26594354091702,22cXUZYcHChxJDb8OG1CLB,884,disco
1661,lehmanns brothers,58.26594354091702,22cXUZYcHChxJDb8OG1CLB,785,soul
1661,lehmanns brothers,58.26594354091702,22cXUZYcHChxJDb8OG1CLB,593,metal
1759,jérez,91.167934780002,3HbsDinWqq6h7SXIjVEpIz,884,disco
1759,jérez,91.167934780002,3HbsDinWqq6h7SXIjVEpIz,593,metal
1759,jérez,91.167934780002,3HbsDinWqq6h7SXIjVEpIz,709,trap
2132,mtyng,91.95431542862626,2i1kwa6EGhXV7XS1UxCEJQ,145,hip_hop
2132,mtyng,91.95431542862626,2i1kwa6EGhXV7XS1UxCEJQ,785,soul
2132,mtyng,91.95431542862626,2i1kwa6EGhXV7XS1UxCEJQ,727,funk
2070,impfstoff,48.81110174167145,7Id4shwyNabbDXvDNbFx0D,709,trap
